| %    | Decomp?  | Name                                | Asm Path 
| 1.00 | true     | Random                              | asm/us/st/dre/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/lib/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/mad/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/no0/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/no1/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/no3/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/np3/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/nz0/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/rwrp/matchings/wrp/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/st0/matchings/st_update/Random.s 
| 1.00 | true     | Random                              | asm/us/st/wrp/matchings/st_update/Random.s 
| 1.00 | false    | Random                              | asm/us/st/no4/nonmatchings/st_update/Random.s 
-------------------------------------------------------------------------------
| 1.00 | true     | Update                              | asm/us/boss/bo4/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/boss/mar/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/boss/rbo3/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/boss/rbo5/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/cen/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/chi/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/dre/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/lib/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/mad/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/no0/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/no1/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/no3/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/np3/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/nz0/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/rwrp/matchings/wrp/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/st0/matchings/st_update/Update.s 
| 1.00 | true     | Update                              | asm/us/st/wrp/matchings/st_update/Update.s 
| 1.00 | false    | Update                              | asm/us/st/no4/nonmatchings/st_update/Update.s 
-------------------------------------------------------------------------------
| 1.00 | true     | SetBlockFill                        | asm/us/main/matchings/psxsdk/libgpu/prim/SetBlockFill.s 
| 1.00 | true     | SetLineF2                           | asm/us/main/matchings/psxsdk/libgpu/prim/SetLineF2.s 
| 1.00 | true     | SetLineG2                           | asm/us/main/matchings/psxsdk/libgpu/prim/SetLineG2.s 
| 1.00 | true     | SetPolyF3                           | asm/us/main/matchings/psxsdk/libgpu/prim/SetPolyF3.s 
| 1.00 | true     | SetPolyF4                           | asm/us/main/matchings/psxsdk/libgpu/prim/SetPolyF4.s 
| 1.00 | true     | SetPolyFT3                          | asm/us/main/matchings/psxsdk/libgpu/prim/SetPolyFT3.s 
| 1.00 | true     | SetPolyFT4                          | asm/us/main/matchings/psxsdk/libgpu/prim/SetPolyFT4.s 
| 1.00 | true     | SetPolyG3                           | asm/us/main/matchings/psxsdk/libgpu/prim/SetPolyG3.s 
| 1.00 | true     | SetPolyG4                           | asm/us/main/matchings/psxsdk/libgpu/prim/SetPolyG4.s 
| 1.00 | true     | SetPolyGT3                          | asm/us/main/matchings/psxsdk/libgpu/prim/SetPolyGT3.s 
| 1.00 | true     | SetPolyGT4                          | asm/us/main/matchings/psxsdk/libgpu/prim/SetPolyGT4.s 
| 1.00 | true     | SetSprt                             | asm/us/main/matchings/psxsdk/libgpu/prim/SetSprt.s 
| 1.00 | true     | SetSprt16                           | asm/us/main/matchings/psxsdk/libgpu/prim/SetSprt16.s 
| 1.00 | true     | SetSprt8                            | asm/us/main/matchings/psxsdk/libgpu/prim/SetSprt8.s 
| 1.00 | true     | SetTile                             | asm/us/main/matchings/psxsdk/libgpu/prim/SetTile.s 
| 1.00 | true     | SetTile1                            | asm/us/main/matchings/psxsdk/libgpu/prim/SetTile1.s 
| 1.00 | true     | SetTile16                           | asm/us/main/matchings/psxsdk/libgpu/prim/SetTile16.s 
| 1.00 | true     | SetTile8                            | asm/us/main/matchings/psxsdk/libgpu/prim/SetTile8.s 
-------------------------------------------------------------------------------
| 1.00 | true     | HitDetection                        | asm/us/boss/bo4/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/boss/mar/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/boss/rbo3/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/boss/rbo5/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/cen/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/chi/matchings/st_collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/dre/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/lib/matchings/collision/HitDetection.s 
| 0.95 | true     | HitDetection                        | asm/us/st/mad/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/no0/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/no1/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/no3/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/np3/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/nz0/matchings/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/rwrp/matchings/wrp/collision/HitDetection.s 
| 1.00 | true     | HitDetection                        | asm/us/st/wrp/matchings/collision/HitDetection.s 
| 1.00 | false    | HitDetection                        | asm/us/st/no4/nonmatchings/collision/HitDetection.s 
-------------------------------------------------------------------------------
| 1.00 | true     | CollectGold                         | asm/us/boss/bo4/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/boss/mar/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/boss/rbo3/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/boss/rbo5/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/cen/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/chi/matchings/en_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/dre/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/lib/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/mad/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/no0/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/no1/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/no3/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/np3/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/nz0/matchings/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/rwrp/matchings/wrp/e_collect/CollectGold.s 
| 1.00 | true     | CollectGold                         | asm/us/st/wrp/matchings/e_collect/CollectGold.s 
| 1.00 | false    | CollectGold                         | asm/us/st/no4/nonmatchings/e_collect/CollectGold.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityHeartDrop                     | asm/us/boss/bo4/matchings/e_misc/EntityHeartDrop.s 
| 1.00 | true     | EntityHeartDrop                     | asm/us/boss/mar/matchings/e_misc/EntityHeartDrop.s 
| 1.00 | true     | EntityHeartDrop                     | asm/us/boss/rbo3/matchings/e_misc/EntityHeartDrop.s 
| 1.00 | true     | EntityHeartDrop                     | asm/us/boss/rbo5/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/cen/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/chi/matchings/en_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/dre/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/lib/matchings/e_misc_2/EntityHeartDrop.s 
| 1.00 | true     | EntityHeartDrop                     | asm/us/st/mad/matchings/e_misc/EntityHeartDrop.s 
| 1.00 | true     | EntityHeartDrop                     | asm/us/st/no0/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/no1/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/no3/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/np3/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/nz0/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/rwrp/matchings/rwrp/e_misc/EntityHeartDrop.s 
| 0.92 | true     | EntityHeartDrop                     | asm/us/st/wrp/matchings/e_misc/EntityHeartDrop.s 
| 0.92 | false    | EntityHeartDrop                     | asm/us/st/no4/nonmatchings/e_misc/EntityHeartDrop.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/boss/bo4/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/boss/mar/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/boss/rbo3/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/boss/rbo5/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/cen/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/chi/matchings/en_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/dre/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/lib/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/mad/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/no1/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/no3/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/np3/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/nz0/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/rwrp/matchings/rwrp/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/st0/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | true     | UnkCollisionFunc4                   | asm/us/st/wrp/matchings/e_misc/UnkCollisionFunc4.s 
| 1.00 | false    | UnkCollisionFunc4                   | asm/us/st/no4/nonmatchings/e_misc/UnkCollisionFunc4.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/boss/bo4/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/boss/mar/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/boss/rbo3/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/boss/rbo5/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/cen/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/chi/matchings/en_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/dre/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/lib/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/mad/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/no1/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/no3/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/np3/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/nz0/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/rwrp/matchings/rwrp/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/st0/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | true     | UnkRecursivePrimFunc1               | asm/us/st/wrp/matchings/e_misc/UnkRecursivePrimFunc1.s 
| 1.00 | false    | UnkRecursivePrimFunc1               | asm/us/st/no4/nonmatchings/e_misc/UnkRecursivePrimFunc1.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/boss/bo4/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/boss/mar/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/boss/rbo3/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/boss/rbo5/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/cen/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/chi/matchings/en_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/dre/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/lib/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/mad/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/no1/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/no3/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/np3/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/nz0/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/rwrp/matchings/rwrp/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/st0/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | true     | UnkRecursivePrimFunc2               | asm/us/st/wrp/matchings/e_misc/UnkRecursivePrimFunc2.s 
| 1.00 | false    | UnkRecursivePrimFunc2               | asm/us/st/no4/nonmatchings/e_misc/UnkRecursivePrimFunc2.s 
-------------------------------------------------------------------------------
| 1.00 | true     | BO4_EntityRedDoor                   | asm/us/boss/bo4/matchings/e_red_door/BO4_EntityRedDoor.s 
| 1.00 | true     | MAR_EntityRedDoor                   | asm/us/boss/mar/matchings/e_red_door/MAR_EntityRedDoor.s 
| 1.00 | true     | RBO3_EntityRedDoor                  | asm/us/boss/rbo3/matchings/e_red_door/RBO3_EntityRedDoor.s 
| 1.00 | true     | RBO5_EntityRedDoor                  | asm/us/boss/rbo5/matchings/e_red_door/RBO5_EntityRedDoor.s 
| 1.00 | true     | CEN_EntityRedDoor                   | asm/us/st/cen/matchings/e_red_door/CEN_EntityRedDoor.s 
| 1.00 | true     | CHI_EntityRedDoor                   | asm/us/st/chi/matchings/en_red_door/CHI_EntityRedDoor.s 
| 1.00 | true     | DRE_EntityRedDoor                   | asm/us/st/dre/matchings/e_red_door/DRE_EntityRedDoor.s 
| 1.00 | true     | LIB_EntityRedDoor                   | asm/us/st/lib/matchings/e_red_door/LIB_EntityRedDoor.s 
| 0.98 | true     | MAD_EntityRedDoor                   | asm/us/st/mad/matchings/e_red_door/MAD_EntityRedDoor.s 
| 1.00 | true     | NO0_EntityRedDoor                   | asm/us/st/no0/matchings/e_red_door/NO0_EntityRedDoor.s 
| 1.00 | true     | NO3_EntityRedDoor                   | asm/us/st/no3/matchings/e_red_door/NO3_EntityRedDoor.s 
| 1.00 | true     | NP3_EntityRedDoor                   | asm/us/st/np3/matchings/e_red_door/NP3_EntityRedDoor.s 
| 1.00 | true     | NZ0_EntityRedDoor                   | asm/us/st/nz0/matchings/e_red_door/NZ0_EntityRedDoor.s 
| 1.00 | true     | RWRP_EntityRedDoor                  | asm/us/st/rwrp/matchings/rwrp/e_red_door/RWRP_EntityRedDoor.s 
| 1.00 | true     | ST0_EntityRedDoor                   | asm/us/st/st0/matchings/e_red_door/ST0_EntityRedDoor.s 
| 1.00 | true     | WRP_EntityRedDoor                   | asm/us/st/wrp/matchings/e_red_door/WRP_EntityRedDoor.s 
| 1.00 | false    | NO4_EntityRedDoor                   | asm/us/st/no4/nonmatchings/e_red_door/NO4_EntityRedDoor.s 
-------------------------------------------------------------------------------
| 1.00 | true     | BottomCornerText                    | asm/us/boss/bo4/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/boss/mar/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/boss/rbo3/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/boss/rbo5/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/cen/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/chi/matchings/en_popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/dre/matchings/20734/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/no0/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/no1/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/no3/matchings/4F58C/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/np3/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/nz0/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/rwrp/matchings/wrp/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/st0/matchings/popup/BottomCornerText.s 
| 1.00 | true     | BottomCornerText                    | asm/us/st/wrp/matchings/popup/BottomCornerText.s 
| 1.00 | false    | BottomCornerText                    | asm/us/st/lib/nonmatchings/popup/BottomCornerText.s 
| 1.00 | false    | BottomCornerText                    | asm/us/st/no4/nonmatchings/popup/BottomCornerText.s 
-------------------------------------------------------------------------------
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/boss/bo4/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/boss/mar/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/boss/rbo3/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/boss/rbo5/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/cen/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/chi/matchings/ut_prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/dre/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/lib/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/no0/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/no1/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/no3/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/np3/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/nz0/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/rwrp/matchings/wrp/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/st0/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | true     | PrimDecreaseBrightness              | asm/us/st/wrp/matchings/prim_helpers/PrimDecreaseBrightness.s 
| 1.00 | false    | PrimDecreaseBrightness              | asm/us/st/no4/nonmatchings/prim_helpers/PrimDecreaseBrightness.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityExplosionSpawn                | asm/us/boss/bo4/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/boss/mar/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/boss/rbo3/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/boss/rbo5/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/cen/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/chi/matchings/ut_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/dre/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/lib/matchings/st_common/EntityExplosionSpawn.s 
| 0.90 | true     | EntityExplosionSpawn                | asm/us/st/mad/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/no0/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/no1/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/no3/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/np3/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/nz0/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/rwrp/matchings/wrp/st_common/EntityExplosionSpawn.s 
| 1.00 | true     | EntityExplosionSpawn                | asm/us/st/wrp/matchings/st_common/EntityExplosionSpawn.s 
| 1.00 | false    | EntityExplosionSpawn                | asm/us/st/no4/nonmatchings/st_common/EntityExplosionSpawn.s 
-------------------------------------------------------------------------------
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/boss/bo4/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/boss/mar/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/boss/rbo3/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/boss/rbo5/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/cen/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/chi/matchings/ut_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/dre/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/lib/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/mad/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/no0/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/no1/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/no3/matchings/e_collect/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/np3/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/nz0/matchings/e_collect/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/rwrp/matchings/wrp/st_common/GetPlayerCollisionWith.s 
| 1.00 | true     | GetPlayerCollisionWith              | asm/us/st/wrp/matchings/st_common/GetPlayerCollisionWith.s 
| 1.00 | false    | GetPlayerCollisionWith              | asm/us/st/no4/nonmatchings/st_common/GetPlayerCollisionWith.s 
-------------------------------------------------------------------------------
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/boss/bo4/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/boss/mar/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/boss/rbo3/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/boss/rbo5/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/cen/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/chi/matchings/ut_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/dre/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/lib/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/mad/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/no0/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/no1/matchings/st_common/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/no3/matchings/e_collect/ReplaceBreakableWithItemDrop.s 
| 1.00 | true     | ReplaceBreakableWithItemDrop        | asm/us/st/np3/matchings/st_common/ReplaceBreakableWithItemDrop.s 
